id,fund_id,amount,completed_on
167616,1,1290.752,2018-02-02
167618,1,1613.44,2018-02-02
167623,3,322.688,2018-02-02
167625,3,403.36,2018-02-02
167631,1,1290.752,2018-02-16
167633,1,1613.44,2018-02-16
167636,1,1290.752,2018-02-16
167638,3,322.688,2018-02-16
167640,3,403.36,2018-02-16
167643,3,322.688,2018-02-16
167646,1,1290.752,2018-03-02
167648,1,1613.44,2018-03-02
167653,3,322.688,2018-03-02
167655,3,403.36,2018-03-02
167661,1,1290.752,2018-03-16
167663,1,1613.44,2018-03-16
167664,1,322.688,2018-03-16
167668,3,322.688,2018-03-16
167670,3,403.36,2018-03-16
167671,3,80.672,2018-03-16
167676,1,1290.752,2018-03-30
167678,1,1613.44,2018-03-30
167681,1,1290.752,2018-03-30
167683,3,322.688,2018-03-30
167685,3,403.36,2018-03-30
167688,3,322.688,2018-03-30
167691,1,1290.752,2018-04-13
167693,1,1613.44,2018-04-13
167698,3,322.688,2018-04-13
167700,3,403.36,2018-04-13
167706,1,1290.752,2018-04-27
167708,1,1613.44,2018-04-27
167713,3,322.688,2018-04-27
167715,3,403.36,2018-04-27
167721,1,1290.752,2018-05-11
167723,1,1613.44,2018-05-11
167728,3,322.688,2018-05-11
167730,3,403.36,2018-05-11
167736,1,1290.752,2018-05-25
167738,1,1613.44,2018-05-25
167743,3,322.688,2018-05-25
167745,3,403.36,2018-05-25
167751,1,1290.752,2018-06-08
167753,1,1613.44,2018-06-08
167756,1,1290.752,2018-06-08
167758,3,322.688,2018-06-08
167760,3,403.36,2018-06-08
167763,3,322.688,2018-06-08
167766,1,1290.752,2018-06-22
167768,1,1613.44,2018-06-22
167770,1,322.688,2018-06-22
167773,3,322.688,2018-06-22
167775,3,403.36,2018-06-22
167777,3,80.672,2018-06-22
167781,1,1290.752,2018-07-06
167783,1,1613.44,2018-07-06
167788,3,322.688,2018-07-06
167790,3,403.36,2018-07-06
167796,1,1290.752,2018-07-20
167798,1,1613.44,2018-07-20
167800,1,322.688,2018-07-20
167803,3,322.688,2018-07-20
167805,3,403.36,2018-07-20
167807,3,80.672,2018-07-20
167811,1,1290.752,2018-08-03
167813,1,1613.44,2018-08-03
167818,3,322.688,2018-08-03
167820,3,403.36,2018-08-03
167826,1,1290.752,2018-08-17
167828,1,1613.44,2018-08-17
167833,3,322.688,2018-08-17
167835,3,403.36,2018-08-17
167841,1,1290.752,2018-08-31
167843,1,1613.44,2018-08-31
167848,3,322.688,2018-08-31
167850,3,403.36,2018-08-31
167856,1,1290.752,2018-09-14
167858,1,1613.44,2018-09-14
167863,3,322.688,2018-09-14
167865,3,403.36,2018-09-14
167871,1,1290.752,2018-09-28
167873,1,1613.44,2018-09-28
167876,1,1290.752,2018-09-28
167878,3,322.688,2018-09-28
167880,3,403.36,2018-09-28
167883,3,322.688,2018-09-28
167886,1,1290.752,2018-10-12
167888,1,1613.44,2018-10-12
167893,3,322.688,2018-10-12
167895,3,403.36,2018-10-12
167901,1,1290.752,2018-10-26
167903,1,1613.44,2018-10-26
167908,3,322.688,2018-10-26
167910,3,403.36,2018-10-26
167916,1,1290.752,2018-11-09
167918,1,1613.44,2018-11-09
167923,3,322.688,2018-11-09
167925,3,403.36,2018-11-09
167931,1,1290.752,2018-11-23
167933,1,1613.44,2018-11-23
167938,3,322.688,2018-11-23
167940,3,403.36,2018-11-23
167946,1,1290.752,2018-12-07
167948,1,1613.44,2018-12-07
167953,3,322.688,2018-12-07
167955,3,403.36,2018-12-07
167961,1,1290.752,2018-12-21
167963,1,1613.44,2018-12-21
167964,1,322.688,2018-12-21
167968,3,322.688,2018-12-21
167970,3,403.36,2018-12-21
167971,3,80.672,2018-12-21
167976,1,1290.752,2019-01-04
167978,1,1613.44,2019-01-04
167983,3,322.688,2019-01-04
167985,3,403.36,2019-01-04
167991,1,1290.752,2019-01-18
167993,1,1613.44,2019-01-18
167998,3,322.688,2019-01-18
168000,3,403.36,2019-01-18
168006,1,1290.752,2019-02-01
168008,1,1613.44,2019-02-01
168013,3,322.688,2019-02-01
168015,3,403.36,2019-02-01
168021,1,1290.752,2019-02-15
168023,1,1613.44,2019-02-15
168025,1,322.688,2019-02-15
168028,3,322.688,2019-02-15
168030,3,403.36,2019-02-15
168032,3,80.672,2019-02-15
168036,1,1290.752,2019-03-01
168038,1,1613.44,2019-03-01
168039,1,322.688,2019-03-01
168040,1,322.688,2019-03-01
168041,1,1290.752,2019-03-01
168043,3,322.688,2019-03-01
168045,3,403.36,2019-03-01
168046,3,80.672,2019-03-01
168047,3,80.672,2019-03-01
168048,3,322.688,2019-03-01
168051,1,1290.752,2019-03-15
168053,1,1613.44,2019-03-15
168058,3,322.688,2019-03-15
168060,3,403.36,2019-03-15
168066,1,1290.752,2019-03-29
168068,1,1613.44,2019-03-29
168073,3,322.688,2019-03-29
168075,3,403.36,2019-03-29
168081,1,1290.752,2019-04-12
168083,1,1613.44,2019-04-12
168088,3,322.688,2019-04-12
168090,3,403.36,2019-04-12
168096,1,1290.752,2019-04-26
168098,1,1613.44,2019-04-26
168103,3,322.688,2019-04-26
168105,3,403.36,2019-04-26
168111,1,1290.752,2019-05-10
168113,1,1613.44,2019-05-10
168118,3,322.688,2019-05-10
168120,3,403.36,2019-05-10
168126,1,1290.752,2019-05-24
168128,1,1613.44,2019-05-24
168133,3,322.688,2019-05-24
168135,3,403.36,2019-05-24
168141,1,1290.752,2019-06-07
168143,1,1613.44,2019-06-07
168148,3,322.688,2019-06-07
168150,3,403.36,2019-06-07
168156,1,1290.752,2019-06-21
168158,1,1613.44,2019-06-21
168161,1,1290.752,2019-06-21
168163,3,322.688,2019-06-21
168165,3,403.36,2019-06-21
168168,3,322.688,2019-06-21
168171,1,1290.752,2019-07-05
168173,1,1613.44,2019-07-05
168178,3,322.688,2019-07-05
168180,3,403.36,2019-07-05
168186,1,1290.752,2019-07-19
168188,1,1613.44,2019-07-19
168193,3,322.688,2019-07-19
168195,3,403.36,2019-07-19
168201,1,1290.752,2019-08-02
168203,1,1613.44,2019-08-02
168208,3,322.688,2019-08-02
168210,3,403.36,2019-08-02
168216,1,1290.752,2019-08-16
168218,1,1613.44,2019-08-16
168221,1,1290.752,2019-08-16
168223,3,322.688,2019-08-16
168225,3,403.36,2019-08-16
168228,3,322.688,2019-08-16
168231,1,1290.752,2019-08-30
168233,1,1613.44,2019-08-30
168238,3,322.688,2019-08-30
168240,3,403.36,2019-08-30
168246,1,1290.752,2019-09-13
168248,1,1613.44,2019-09-13
168253,3,322.688,2019-09-13
168255,3,403.36,2019-09-13
168261,1,1290.752,2019-09-27
168263,1,1613.44,2019-09-27
168268,3,322.688,2019-09-27
168270,3,403.36,2019-09-27
168276,1,1290.752,2019-10-11
168278,1,1613.44,2019-10-11
168283,3,322.688,2019-10-11
168285,3,403.36,2019-10-11
168291,1,1290.752,2019-10-25
168293,1,1613.44,2019-10-25
168296,1,1290.752,2019-10-25
168298,3,322.688,2019-10-25
168300,3,403.36,2019-10-25
168303,3,322.688,2019-10-25
168306,1,1290.752,2019-11-08
168308,1,1613.44,2019-11-08
168313,3,322.688,2019-11-08
168315,3,403.36,2019-11-08
168321,1,1290.752,2019-11-22
168323,1,1613.44,2019-11-22
168324,1,322.688,2019-11-22
168328,3,322.688,2019-11-22
168330,3,403.36,2019-11-22
168331,3,80.672,2019-11-22
168336,1,1290.752,2019-12-06
168338,1,1613.44,2019-12-06
168339,1,322.688,2019-12-06
168343,3,322.688,2019-12-06
168345,3,403.36,2019-12-06
168346,3,80.672,2019-12-06
168351,1,1290.752,2019-12-20
168353,1,1613.44,2019-12-20
168358,3,322.688,2019-12-20
168360,3,403.36,2019-12-20
168366,1,1290.752,2020-01-03
168368,1,1613.44,2020-01-03
168373,3,322.688,2020-01-03
168375,3,403.36,2020-01-03
168381,1,1290.752,2020-01-17
168383,1,1613.44,2020-01-17
168388,3,322.688,2020-01-17
168390,3,403.36,2020-01-17
168396,1,1290.752,2020-01-31
168398,1,1613.44,2020-01-31
168403,3,322.688,2020-01-31
168405,3,403.36,2020-01-31
168411,1,1290.752,2020-02-14
168413,1,1613.44,2020-02-14
168418,3,322.688,2020-02-14
168420,3,403.36,2020-02-14
168427,1,5096.952,2018-01-25
168428,1,1132.656,2018-01-25
168429,1,3964.296,2018-01-25
168434,3,1274.238,2018-01-25
168435,3,283.164,2018-01-25
168436,3,991.074,2018-01-25
168442,1,5096.952,2018-02-22
168443,1,1132.656,2018-02-22
168444,1,3964.296,2018-02-22
168449,3,1274.238,2018-02-22
168450,3,283.164,2018-02-22
168451,3,991.074,2018-02-22
168457,1,5096.952,2018-03-22
168458,1,1132.656,2018-03-22
168459,1,3964.296,2018-03-22
168464,3,1274.238,2018-03-22
168465,3,283.164,2018-03-22
168466,3,991.074,2018-03-22
168472,1,5096.952,2018-04-19
168473,1,1132.656,2018-04-19
168474,1,3964.296,2018-04-19
168479,3,1274.238,2018-04-19
168480,3,283.164,2018-04-19
168481,3,991.074,2018-04-19
168487,1,5096.952,2018-05-17
168488,1,1132.656,2018-05-17
168489,1,3964.296,2018-05-17
168491,1,566.328,2018-05-17
168492,1,2265.312,2018-05-17
168494,3,1274.238,2018-05-17
168495,3,283.164,2018-05-17
168496,3,991.074,2018-05-17
168498,3,141.582,2018-05-17
168499,3,566.328,2018-05-17
168502,1,5096.952,2018-06-14
168503,1,1132.656,2018-06-14
168504,1,3964.296,2018-06-14
168509,3,1274.238,2018-06-14
168510,3,283.164,2018-06-14
168511,3,991.074,2018-06-14
168517,1,5096.952,2018-07-12
168518,1,1132.656,2018-07-12
168519,1,3964.296,2018-07-12
168521,1,566.328,2018-07-12
168522,1,2265.312,2018-07-12
168524,3,1274.238,2018-07-12
168525,3,283.164,2018-07-12
168526,3,991.074,2018-07-12
168528,3,141.582,2018-07-12
168529,3,566.328,2018-07-12
168532,1,5096.952,2018-08-09
168533,1,1132.656,2018-08-09
168534,1,3964.296,2018-08-09
168539,3,1274.238,2018-08-09
168540,3,283.164,2018-08-09
168541,3,991.074,2018-08-09
168547,1,5096.952,2018-09-06
168548,1,1132.656,2018-09-06
168549,1,3964.296,2018-09-06
168554,3,1274.238,2018-09-06
168555,3,283.164,2018-09-06
168556,3,991.074,2018-09-06
168562,1,5096.952,2018-10-04
168563,1,1132.656,2018-10-04
168564,1,3964.296,2018-10-04
168569,3,1274.238,2018-10-04
168570,3,283.164,2018-10-04
168571,3,991.074,2018-10-04
168577,1,5096.952,2018-11-01
168578,1,1132.656,2018-11-01
168579,1,3964.296,2018-11-01
168584,3,1274.238,2018-11-01
168585,3,283.164,2018-11-01
168586,3,991.074,2018-11-01
168592,1,5096.952,2018-11-29
168593,1,1132.656,2018-11-29
168594,1,3964.296,2018-11-29
168599,3,1274.238,2018-11-29
168600,3,283.164,2018-11-29
168601,3,991.074,2018-11-29
168607,1,5096.952,2018-12-27
168608,1,1132.656,2018-12-27
168609,1,3964.296,2018-12-27
168610,1,1132.656,2018-12-27
168614,3,1274.238,2018-12-27
168615,3,283.164,2018-12-27
168616,3,991.074,2018-12-27
168617,3,283.164,2018-12-27
168622,1,5096.952,2019-01-24
168623,1,1132.656,2019-01-24
168624,1,3964.296,2019-01-24
168629,3,1274.238,2019-01-24
168630,3,283.164,2019-01-24
168631,3,991.074,2019-01-24
168637,1,5096.952,2019-02-21
168638,1,1132.656,2019-02-21
168639,1,3964.296,2019-02-21
168644,3,1274.238,2019-02-21
168645,3,283.164,2019-02-21
168646,3,991.074,2019-02-21
168652,1,5096.952,2019-03-21
168653,1,1132.656,2019-03-21
168654,1,3964.296,2019-03-21
168656,1,566.328,2019-03-21
168659,3,1274.238,2019-03-21
168660,3,283.164,2019-03-21
168661,3,991.074,2019-03-21
168663,3,141.582,2019-03-21
168667,1,5096.952,2019-04-18
168668,1,1132.656,2019-04-18
168669,1,3964.296,2019-04-18
168674,3,1274.238,2019-04-18
168675,3,283.164,2019-04-18
168676,3,991.074,2019-04-18
168682,1,5096.952,2019-05-16
168683,1,1132.656,2019-05-16
168684,1,3964.296,2019-05-16
168689,3,1274.238,2019-05-16
168690,3,283.164,2019-05-16
168691,3,991.074,2019-05-16
168697,1,5096.952,2019-06-13
168698,1,1132.656,2019-06-13
168699,1,3964.296,2019-06-13
168704,3,1274.238,2019-06-13
168705,3,283.164,2019-06-13
168706,3,991.074,2019-06-13
168712,1,5096.952,2019-07-11
168713,1,1132.656,2019-07-11
168714,1,3964.296,2019-07-11
168717,1,2265.312,2019-07-11
168719,3,1274.238,2019-07-11
168720,3,283.164,2019-07-11
168721,3,991.074,2019-07-11
168724,3,566.328,2019-07-11
168727,1,5096.952,2019-08-08
168728,1,1132.656,2019-08-08
168729,1,3964.296,2019-08-08
168734,3,1274.238,2019-08-08
168735,3,283.164,2019-08-08
168736,3,991.074,2019-08-08
168742,1,5096.952,2019-09-05
168743,1,1132.656,2019-09-05
168744,1,3964.296,2019-09-05
168749,3,1274.238,2019-09-05
168750,3,283.164,2019-09-05
168751,3,991.074,2019-09-05
168757,1,5096.952,2019-10-03
168758,1,1132.656,2019-10-03
168759,1,3964.296,2019-10-03
168764,3,1274.238,2019-10-03
168765,3,283.164,2019-10-03
168766,3,991.074,2019-10-03
168772,1,5096.952,2019-10-31
168773,1,1132.656,2019-10-31
168774,1,3964.296,2019-10-31
168779,3,1274.238,2019-10-31
168780,3,283.164,2019-10-31
168781,3,991.074,2019-10-31
168787,1,5096.952,2019-11-28
168788,1,1132.656,2019-11-28
168789,1,3964.296,2019-11-28
168794,3,1274.238,2019-11-28
168795,3,283.164,2019-11-28
168796,3,991.074,2019-11-28
168802,1,5096.952,2019-12-26
168803,1,1132.656,2019-12-26
168804,1,3964.296,2019-12-26
168809,3,1274.238,2019-12-26
168810,3,283.164,2019-12-26
168811,3,991.074,2019-12-26
168817,1,5096.952,2020-01-23
168818,1,1132.656,2020-01-23
168819,1,3964.296,2020-01-23
168821,1,566.328,2020-01-23
168824,3,1274.238,2020-01-23
168825,3,283.164,2020-01-23
168826,3,991.074,2020-01-23
168828,3,141.582,2020-01-23
168832,1,5096.952,2020-02-20
168833,1,1132.656,2020-02-20
168834,1,3964.296,2020-02-20
168839,3,1274.238,2020-02-20
168840,3,283.164,2020-02-20
168841,3,991.074,2020-02-20
168848,1,2328.192,2016-09-18
168849,1,1164.096,2016-09-18
168850,1,4074.336,2016-09-18
168851,1,1746.144,2016-09-18
168855,3,582.048,2016-09-18
168856,3,291.024,2016-09-18
168857,3,1018.584,2016-09-18
168858,3,436.536,2016-09-18
168863,1,2328.192,2016-09-25
168864,1,1164.096,2016-09-25
168865,1,4074.336,2016-09-25
168870,3,582.048,2016-09-25
168871,3,291.024,2016-09-25
168872,3,1018.584,2016-09-25
168878,1,2328.192,2016-10-02
168879,1,1164.096,2016-10-02
168880,1,4074.336,2016-10-02
168885,3,582.048,2016-10-02
168886,3,291.024,2016-10-02
168887,3,1018.584,2016-10-02
168893,1,2328.192,2016-10-09
168894,1,1164.096,2016-10-09
168895,1,4074.336,2016-10-09
168897,1,582.048,2016-10-09
168900,3,582.048,2016-10-09
168901,3,291.024,2016-10-09
168902,3,1018.584,2016-10-09
168904,3,145.512,2016-10-09
168908,1,2328.192,2016-10-16
168909,1,1164.096,2016-10-16
168910,1,4074.336,2016-10-16
168913,1,2328.192,2016-10-16
168915,3,582.048,2016-10-16
168916,3,291.024,2016-10-16
168917,3,1018.584,2016-10-16
168920,3,582.048,2016-10-16
168923,1,2328.192,2016-10-23
168924,1,1164.096,2016-10-23
168925,1,4074.336,2016-10-23
168928,1,2328.192,2016-10-23
168930,3,582.048,2016-10-23
168931,3,291.024,2016-10-23
168932,3,1018.584,2016-10-23
168935,3,582.048,2016-10-23
168938,1,2328.192,2016-10-30
168939,1,1164.096,2016-10-30
168940,1,4074.336,2016-10-30
168945,3,582.048,2016-10-30
168946,3,291.024,2016-10-30
168947,3,1018.584,2016-10-30
168953,1,2328.192,2016-11-06
168954,1,1164.096,2016-11-06
168955,1,4074.336,2016-11-06
168960,3,582.048,2016-11-06
168961,3,291.024,2016-11-06
168962,3,1018.584,2016-11-06
168968,1,2328.192,2016-11-13
168969,1,1164.096,2016-11-13
168970,1,4074.336,2016-11-13
168973,1,2328.192,2016-11-13
168975,3,582.048,2016-11-13
168976,3,291.024,2016-11-13
168977,3,1018.584,2016-11-13
168980,3,582.048,2016-11-13
168983,1,2328.192,2016-11-20
168984,1,1164.096,2016-11-20
168985,1,4074.336,2016-11-20
168990,3,582.048,2016-11-20
168991,3,291.024,2016-11-20
168992,3,1018.584,2016-11-20
168998,1,2328.192,2016-11-27
168999,1,1164.096,2016-11-27
169000,1,4074.336,2016-11-27
169005,3,582.048,2016-11-27
169006,3,291.024,2016-11-27
169007,3,1018.584,2016-11-27
169013,1,2328.192,2016-12-04
169014,1,1164.096,2016-12-04
169015,1,4074.336,2016-12-04
169018,1,2328.192,2016-12-04
169020,3,582.048,2016-12-04
169021,3,291.024,2016-12-04
169022,3,1018.584,2016-12-04
169025,3,582.048,2016-12-04
169028,1,2328.192,2016-12-11
169029,1,1164.096,2016-12-11
169030,1,4074.336,2016-12-11
169031,1,1746.144,2016-12-11
169035,3,582.048,2016-12-11
169036,3,291.024,2016-12-11
169037,3,1018.584,2016-12-11
169038,3,436.536,2016-12-11
169043,1,2328.192,2016-12-18
169044,1,1164.096,2016-12-18
169045,1,4074.336,2016-12-18
169050,3,582.048,2016-12-18
169051,3,291.024,2016-12-18
169052,3,1018.584,2016-12-18
169058,1,2328.192,2016-12-25
169059,1,1164.096,2016-12-25
169060,1,4074.336,2016-12-25
169065,3,582.048,2016-12-25
169066,3,291.024,2016-12-25
169067,3,1018.584,2016-12-25
169073,1,2328.192,2017-01-01
169074,1,1164.096,2017-01-01
169075,1,4074.336,2017-01-01
169080,3,582.048,2017-01-01
169081,3,291.024,2017-01-01
169082,3,1018.584,2017-01-01
169088,1,2328.192,2017-01-08
169089,1,1164.096,2017-01-08
169090,1,4074.336,2017-01-08
169095,3,582.048,2017-01-08
169096,3,291.024,2017-01-08
169097,3,1018.584,2017-01-08
169103,1,2328.192,2017-01-15
169104,1,1164.096,2017-01-15
169105,1,4074.336,2017-01-15
169110,3,582.048,2017-01-15
169111,3,291.024,2017-01-15
169112,3,1018.584,2017-01-15
169118,1,2328.192,2017-01-22
169119,1,1164.096,2017-01-22
169120,1,4074.336,2017-01-22
169125,3,582.048,2017-01-22
169126,3,291.024,2017-01-22
169127,3,1018.584,2017-01-22
169133,1,2328.192,2017-01-29
169134,1,1164.096,2017-01-29
169135,1,4074.336,2017-01-29
169140,3,582.048,2017-01-29
169141,3,291.024,2017-01-29
169142,3,1018.584,2017-01-29
169148,1,2328.192,2017-02-05
169149,1,1164.096,2017-02-05
169150,1,4074.336,2017-02-05
169155,3,582.048,2017-02-05
169156,3,291.024,2017-02-05
169157,3,1018.584,2017-02-05
169163,1,2328.192,2017-02-12
169164,1,1164.096,2017-02-12
169165,1,4074.336,2017-02-12
169170,3,582.048,2017-02-12
169171,3,291.024,2017-02-12
169172,3,1018.584,2017-02-12
169178,1,2328.192,2017-02-19
169179,1,1164.096,2017-02-19
169180,1,4074.336,2017-02-19
169185,3,582.048,2017-02-19
169186,3,291.024,2017-02-19
169187,3,1018.584,2017-02-19
169193,1,2328.192,2017-02-26
169194,1,1164.096,2017-02-26
169195,1,4074.336,2017-02-26
169200,3,582.048,2017-02-26
169201,3,291.024,2017-02-26
169202,3,1018.584,2017-02-26
169208,1,2328.192,2017-03-05
169209,1,1164.096,2017-03-05
169210,1,4074.336,2017-03-05
169215,3,582.048,2017-03-05
169216,3,291.024,2017-03-05
169217,3,1018.584,2017-03-05
169223,1,2328.192,2017-03-12
169224,1,1164.096,2017-03-12
169225,1,4074.336,2017-03-12
169230,3,582.048,2017-03-12
169231,3,291.024,2017-03-12
169232,3,1018.584,2017-03-12
169238,1,2328.192,2017-03-19
169239,1,1164.096,2017-03-19
169240,1,4074.336,2017-03-19
169245,3,582.048,2017-03-19
169246,3,291.024,2017-03-19
169247,3,1018.584,2017-03-19
169253,1,2328.192,2017-03-26
169254,1,1164.096,2017-03-26
169255,1,4074.336,2017-03-26
169257,1,582.048,2017-03-26
169260,3,582.048,2017-03-26
169261,3,291.024,2017-03-26
169262,3,1018.584,2017-03-26
169264,3,145.512,2017-03-26
169268,1,2328.192,2017-04-02
169269,1,1164.096,2017-04-02
169270,1,4074.336,2017-04-02
169271,1,1746.144,2017-04-02
169275,3,582.048,2017-04-02
169276,3,291.024,2017-04-02
169277,3,1018.584,2017-04-02
169278,3,436.536,2017-04-02
169283,1,2328.192,2017-04-09
169284,1,1164.096,2017-04-09
169285,1,4074.336,2017-04-09
169290,3,582.048,2017-04-09
169291,3,291.024,2017-04-09
169292,3,1018.584,2017-04-09
169298,1,2328.192,2017-04-16
169299,1,1164.096,2017-04-16
169300,1,4074.336,2017-04-16
169305,3,582.048,2017-04-16
169306,3,291.024,2017-04-16
169307,3,1018.584,2017-04-16
169313,1,2328.192,2017-04-23
169314,1,1164.096,2017-04-23
169315,1,4074.336,2017-04-23
169320,3,582.048,2017-04-23
169321,3,291.024,2017-04-23
169322,3,1018.584,2017-04-23
169328,1,2328.192,2017-04-30
169329,1,1164.096,2017-04-30
169330,1,4074.336,2017-04-30
169331,1,1746.144,2017-04-30
169335,3,582.048,2017-04-30
169336,3,291.024,2017-04-30
169337,3,1018.584,2017-04-30
169338,3,436.536,2017-04-30
169343,1,2328.192,2017-05-07
169344,1,1164.096,2017-05-07
169345,1,4074.336,2017-05-07
169350,3,582.048,2017-05-07
169351,3,291.024,2017-05-07
169352,3,1018.584,2017-05-07
169358,1,2328.192,2017-05-14
169359,1,1164.096,2017-05-14
169360,1,4074.336,2017-05-14
169365,3,582.048,2017-05-14
169366,3,291.024,2017-05-14
169367,3,1018.584,2017-05-14
169373,1,2328.192,2017-05-21
169374,1,1164.096,2017-05-21
169375,1,4074.336,2017-05-21
169380,3,582.048,2017-05-21
169381,3,291.024,2017-05-21
169382,3,1018.584,2017-05-21
169388,1,2328.192,2017-05-28
169389,1,1164.096,2017-05-28
169390,1,4074.336,2017-05-28
169395,3,582.048,2017-05-28
169396,3,291.024,2017-05-28
169397,3,1018.584,2017-05-28
169403,1,2328.192,2017-06-04
169404,1,1164.096,2017-06-04
169405,1,4074.336,2017-06-04
169410,3,582.048,2017-06-04
169411,3,291.024,2017-06-04
169412,3,1018.584,2017-06-04
169418,1,2328.192,2017-06-11
169419,1,1164.096,2017-06-11
169420,1,4074.336,2017-06-11
169425,3,582.048,2017-06-11
169426,3,291.024,2017-06-11
169427,3,1018.584,2017-06-11
169433,1,2328.192,2017-06-18
169434,1,1164.096,2017-06-18
169435,1,4074.336,2017-06-18
169436,1,1746.144,2017-06-18
169440,3,582.048,2017-06-18
169441,3,291.024,2017-06-18
169442,3,1018.584,2017-06-18
169443,3,436.536,2017-06-18
169448,1,2328.192,2017-06-25
169449,1,1164.096,2017-06-25
169450,1,4074.336,2017-06-25
169455,3,582.048,2017-06-25
169456,3,291.024,2017-06-25
169457,3,1018.584,2017-06-25
169463,1,2328.192,2017-07-02
169464,1,1164.096,2017-07-02
169465,1,4074.336,2017-07-02
169467,1,582.048,2017-07-02
169470,3,582.048,2017-07-02
169471,3,291.024,2017-07-02
169472,3,1018.584,2017-07-02
169474,3,145.512,2017-07-02
169478,1,2328.192,2017-07-09
169479,1,1164.096,2017-07-09
169480,1,4074.336,2017-07-09
169485,3,582.048,2017-07-09
169486,3,291.024,2017-07-09
169487,3,1018.584,2017-07-09
169493,1,2328.192,2017-07-16
169494,1,1164.096,2017-07-16
169495,1,4074.336,2017-07-16
169500,3,582.048,2017-07-16
169501,3,291.024,2017-07-16
169502,3,1018.584,2017-07-16
169508,1,2328.192,2017-07-23
169509,1,1164.096,2017-07-23
169510,1,4074.336,2017-07-23
169515,3,582.048,2017-07-23
169516,3,291.024,2017-07-23
169517,3,1018.584,2017-07-23
169523,1,2328.192,2017-07-30
169524,1,1164.096,2017-07-30
169525,1,4074.336,2017-07-30
169530,3,582.048,2017-07-30
169531,3,291.024,2017-07-30
169532,3,1018.584,2017-07-30
169538,1,2328.192,2017-08-06
169539,1,1164.096,2017-08-06
169540,1,4074.336,2017-08-06
169542,1,582.048,2017-08-06
169545,3,582.048,2017-08-06
169546,3,291.024,2017-08-06
169547,3,1018.584,2017-08-06
169549,3,145.512,2017-08-06
169553,1,2328.192,2017-08-13
169554,1,1164.096,2017-08-13
169555,1,4074.336,2017-08-13
169560,3,582.048,2017-08-13
169561,3,291.024,2017-08-13
169562,3,1018.584,2017-08-13
169568,1,2328.192,2017-08-20
169569,1,1164.096,2017-08-20
169570,1,4074.336,2017-08-20
169575,3,582.048,2017-08-20
169576,3,291.024,2017-08-20
169577,3,1018.584,2017-08-20
169583,1,2328.192,2017-08-27
169584,1,1164.096,2017-08-27
169585,1,4074.336,2017-08-27
169590,3,582.048,2017-08-27
169591,3,291.024,2017-08-27
169592,3,1018.584,2017-08-27
169598,1,2328.192,2017-09-03
169599,1,1164.096,2017-09-03
169600,1,4074.336,2017-09-03
169605,3,582.048,2017-09-03
169606,3,291.024,2017-09-03
169607,3,1018.584,2017-09-03
169613,1,2328.192,2017-09-10
169614,1,1164.096,2017-09-10
169615,1,4074.336,2017-09-10
169616,1,1746.144,2017-09-10
169618,1,2328.192,2017-09-10
169620,3,582.048,2017-09-10
169621,3,291.024,2017-09-10
169622,3,1018.584,2017-09-10
169623,3,436.536,2017-09-10
169625,3,582.048,2017-09-10
169628,1,2328.192,2017-09-17
169629,1,1164.096,2017-09-17
169630,1,4074.336,2017-09-17
169635,3,582.048,2017-09-17
169636,3,291.024,2017-09-17
169637,3,1018.584,2017-09-17
169643,1,2328.192,2017-09-24
169644,1,1164.096,2017-09-24
169645,1,4074.336,2017-09-24
169650,3,582.048,2017-09-24
169651,3,291.024,2017-09-24
169652,3,1018.584,2017-09-24
169658,1,2328.192,2017-10-01
169659,1,1164.096,2017-10-01
169660,1,4074.336,2017-10-01
169665,3,582.048,2017-10-01
169666,3,291.024,2017-10-01
169667,3,1018.584,2017-10-01
169673,1,2328.192,2017-10-08
169674,1,1164.096,2017-10-08
169675,1,4074.336,2017-10-08
169678,1,2328.192,2017-10-08
169680,3,582.048,2017-10-08
169681,3,291.024,2017-10-08
169682,3,1018.584,2017-10-08
169685,3,582.048,2017-10-08
169688,1,2328.192,2017-10-15
169689,1,1164.096,2017-10-15
169690,1,4074.336,2017-10-15
169695,3,582.048,2017-10-15
169696,3,291.024,2017-10-15
169697,3,1018.584,2017-10-15
169703,1,2328.192,2017-10-22
169704,1,1164.096,2017-10-22
169705,1,4074.336,2017-10-22
169710,3,582.048,2017-10-22
169711,3,291.024,2017-10-22
169712,3,1018.584,2017-10-22
169718,1,2328.192,2017-10-29
169719,1,1164.096,2017-10-29
169720,1,4074.336,2017-10-29
169725,3,582.048,2017-10-29
169726,3,291.024,2017-10-29
169727,3,1018.584,2017-10-29
169733,1,2328.192,2017-11-05
169734,1,1164.096,2017-11-05
169735,1,4074.336,2017-11-05
169740,3,582.048,2017-11-05
169741,3,291.024,2017-11-05
169742,3,1018.584,2017-11-05
169748,1,2328.192,2017-11-12
169749,1,1164.096,2017-11-12
169750,1,4074.336,2017-11-12
169755,3,582.048,2017-11-12
169756,3,291.024,2017-11-12
169757,3,1018.584,2017-11-12
169763,1,2328.192,2017-11-19
169764,1,1164.096,2017-11-19
169765,1,4074.336,2017-11-19
169770,3,582.048,2017-11-19
169771,3,291.024,2017-11-19
169772,3,1018.584,2017-11-19
169778,1,2328.192,2017-11-26
169779,1,1164.096,2017-11-26
169780,1,4074.336,2017-11-26
169781,1,1746.144,2017-11-26
169785,3,582.048,2017-11-26
