fund_id,Amount,fund price on
3,0.948,2016-09-24
3,0.907,2016-09-25
3,0.857,2016-09-27
3,1.029,2016-09-28
3,1.02,2016-09-29
3,1.046,2016-10-02
3,1.032,2016-10-03
3,1.02,2016-10-06
3,1.032,2016-10-07
3,1.044,2016-10-08
3,0.907,2016-10-09
3,0.857,2016-10-11
3,1.037,2016-10-12
3,1.011,2016-10-13
3,0.948,2016-10-16
3,1.022,2016-10-17
3,1.01,2016-10-20
3,1.032,2016-10-21
3,0.941,2016-10-22
3,0.907,2016-10-23
3,0.862,2016-10-25
3,1.006,2016-10-26
3,1.013,2016-10-27
3,1.045,2016-10-30
3,1.018,2016-10-31
3,1.009,2016-11-03
3,1.035,2016-11-04
3,1.045,2016-11-05
3,0.904,2016-11-06
3,0.881,2016-11-08
3,1.007,2016-11-09
3,1.013,2016-11-10
3,0.933,2016-11-13
3,0.995,2016-11-14
3,1.013,2016-11-17
3,1.035,2016-11-18
3,0.947,2016-11-19
3,0.911,2016-11-20
3,0.884,2016-11-22
3,0.999,2016-11-23
3,1.013,2016-11-24
3,1.056,2016-11-27
3,0.984,2016-11-28
3,1.033,2016-12-01
3,1.02,2016-12-02
3,1.027,2016-12-03
3,0.915,2016-12-04
3,0.885,2016-12-06
3,1.013,2016-12-07
3,1.036,2016-12-08
3,0.927,2016-12-11
3,0.987,2016-12-12
3,1.046,2016-12-15
3,1.031,2016-12-16
3,0.957,2016-12-17
3,0.905,2016-12-18
3,0.861,2016-12-20
3,1.013,2016-12-21
3,1.04,2016-12-22
3,1.059,2016-12-25
3,0.987,2016-12-26
3,1.042,2016-12-29
3,1.042,2016-12-30
3,1.029,2016-12-31
3,0.908,2017-01-01
3,0.861,2017-01-03
3,1.013,2017-01-04
3,1.042,2017-01-05
3,0.927,2017-01-08
3,0.987,2017-01-09
3,1.042,2017-01-12
3,1.042,2017-01-13
3,0.937,2017-01-14
3,0.908,2017-01-15
3,0.861,2017-01-17
3,1.011,2017-01-18
3,1.037,2017-01-19
3,1.059,2017-01-22
3,0.998,2017-01-23
3,1.037,2017-01-26
3,1.042,2017-01-27
3,1.029,2017-01-28
3,0.908,2017-01-29
3,0.874,2017-01-31
3,1.021,2017-02-01
3,1.034,2017-02-02
3,0.927,2017-02-05
3,0.992,2017-02-06
3,1.033,2017-02-09
3,1.043,2017-02-10
3,0.937,2017-02-11
3,0.905,2017-02-12
3,0.873,2017-02-14
3,1.006,2017-02-15
3,1.034,2017-02-16
3,1.059,2017-02-19
3,0.991,2017-02-20
3,1.034,2017-02-23
3,1.044,2017-02-24
3,1.029,2017-02-25
3,0.915,2017-02-26
3,0.868,2017-02-28
3,1.007,2017-03-01
3,1.034,2017-03-02
3,0.93,2017-03-05
3,0.996,2017-03-06
3,1.027,2017-03-09
3,1.035,2017-03-10
3,0.937,2017-03-11
3,0.916,2017-03-12
3,0.858,2017-03-14
3,1.014,2017-03-15
3,1.038,2017-03-16
3,1.058,2017-03-19
3,0.999,2017-03-20
3,1,2017-03-22
3,1.033,2017-03-23
3,1.02,2017-03-24
3,1.041,2017-03-25
3,0.921,2017-03-26
3,0.857,2017-03-28
3,1,2017-03-29
3,1.032,2017-03-30
3,0.93,2017-04-02
3,0.999,2017-04-03
3,1,2017-04-05
3,1.027,2017-04-06
3,1.032,2017-04-07
3,0.938,2017-04-08
3,0.933,2017-04-09
3,0.857,2017-04-11
3,1,2017-04-12
3,1.027,2017-04-13
3,1.058,2017-04-16
3,0.999,2017-04-17
3,1.078,2017-04-18
3,1.005,2017-04-19
3,1.027,2017-04-20
3,1.032,2017-04-21
3,1.037,2017-04-22
3,0.933,2017-04-23
3,0.857,2017-04-25
3,0.998,2017-04-26
3,1.029,2017-04-27
3,0.931,2017-04-30
3,0.997,2017-05-01
3,1.078,2017-05-02
3,1.017,2017-05-03
3,1.031,2017-05-04
3,1.042,2017-05-05
3,0.953,2017-05-06
3,0.933,2017-05-07
3,0.872,2017-05-09
3,1.003,2017-05-10
3,1.021,2017-05-11
3,1.049,2017-05-12
3,1.06,2017-05-14
3,0.995,2017-05-15
3,1.074,2017-05-16
3,1.001,2017-05-17
3,1.032,2017-05-18
3,1.051,2017-05-19
3,1.044,2017-05-20
3,0.945,2017-05-21
3,0.867,2017-05-23
3,1.001,2017-05-24
3,1.035,2017-05-25
3,1.034,2017-05-26
3,0.927,2017-05-28
3,0.996,2017-05-29
3,1.068,2017-05-30
3,1.001,2017-05-31
3,1.035,2017-06-01
3,1.045,2017-06-02
3,0.955,2017-06-03
3,0.928,2017-06-04
3,0.854,2017-06-06
3,0.997,2017-06-07
3,1.035,2017-06-08
3,1.045,2017-06-09
3,1.054,2017-06-11
3,1.002,2017-06-12
3,1.06,2017-06-13
3,0.997,2017-06-14
3,1.052,2017-06-15
3,1.045,2017-06-16
3,1.049,2017-06-17
3,0.937,2017-06-18
3,0.861,2017-06-20
3,0.998,2017-06-21
3,1.057,2017-06-22
3,1.042,2017-06-23
3,0.934,2017-06-25
3,0.994,2017-06-26
3,1.076,2017-06-27
3,1.001,2017-06-28
3,1.037,2017-06-29
3,1.03,2017-06-30
3,0.948,2017-07-01
3,0.944,2017-07-02
3,0.856,2017-07-04
3,1.008,2017-07-05
3,1.04,2017-07-06
3,1.042,2017-07-07
3,1.061,2017-07-09
3,0.994,2017-07-10
3,1.078,2017-07-11
3,1.008,2017-07-12
3,1.019,2017-07-13
3,1.045,2017-07-14
3,1.041,2017-07-15
3,0.931,2017-07-16
3,1.082,2017-07-17
3,0.856,2017-07-18
3,1.008,2017-07-19
3,1.019,2017-07-20
3,1.04,2017-07-21
3,0.934,2017-07-23
3,0.994,2017-07-24
3,1.078,2017-07-25
3,0.994,2017-07-26
3,1.019,2017-07-27
3,1.04,2017-07-28
3,0.957,2017-07-29
3,0.931,2017-07-30
3,0.856,2017-08-01
3,1.004,2017-08-02
3,0.994,2017-08-03
3,1.04,2017-08-04
3,1.061,2017-08-06
3,0.99,2017-08-07
3,1.078,2017-08-08
3,1.003,2017-08-09
3,0.993,2017-08-10
3,0.999,2017-08-11
3,1.041,2017-08-12
3,0.931,2017-08-13
3,1.082,2017-08-14
3,0.856,2017-08-15
3,1.002,2017-08-16
3,0.994,2017-08-17
3,0.99,2017-08-18
3,0.934,2017-08-20
3,1,2017-08-21
3,1.06,2017-08-22
3,0.998,2017-08-23
3,0.995,2017-08-24
3,0.971,2017-08-25
3,0.957,2017-08-26
3,0.937,2017-08-27
3,0.841,2017-08-29
3,0.998,2017-08-30
3,1.005,2017-08-31
3,0.966,2017-09-01
3,1.061,2017-09-03
3,0.999,2017-09-04
3,1.076,2017-09-05
3,0.998,2017-09-06
3,1.005,2017-09-07
3,0.926,2017-09-08
3,1.041,2017-09-09
3,0.927,2017-09-10
3,1.082,2017-09-11
3,0.849,2017-09-12
3,1.012,2017-09-13
3,1.005,2017-09-14
3,0.926,2017-09-15
3,0.936,2017-09-17
3,1.014,2017-09-18
3,1.076,2017-09-19
3,1.012,2017-09-20
3,0.997,2017-09-21
3,0.926,2017-09-22
3,0.957,2017-09-23
3,0.937,2017-09-24
3,0.854,2017-09-26
3,1,2017-09-27
3,0.994,2017-09-28
3,0.915,2017-09-29
3,1.061,2017-10-01
3,1.009,2017-10-02
3,1.084,2017-10-03
3,1.006,2017-10-04
3,0.991,2017-10-05
3,0.952,2017-10-06
3,1.041,2017-10-07
3,0.944,2017-10-08
3,1.078,2017-10-09
3,0.84,2017-10-10
3,1.01,2017-10-11
3,0.976,2017-10-12
3,0.962,2017-10-13
3,0.936,2017-10-15
3,1.009,2017-10-16
3,1.084,2017-10-17
3,1.01,2017-10-18
3,0.986,2017-10-19
3,0.945,2017-10-20
3,0.955,2017-10-21
3,0.935,2017-10-22
3,0.84,2017-10-24
3,1.01,2017-10-25
3,0.986,2017-10-26
3,0.915,2017-10-27
3,1.067,2017-10-29
3,1.009,2017-10-30
3,1.084,2017-10-31
3,1.005,2017-11-01
3,0.986,2017-11-02
3,0.915,2017-11-03
3,1.04,2017-11-04
3,0.935,2017-11-05
3,1.083,2017-11-06
3,0.84,2017-11-07
3,1.003,2017-11-08
3,0.997,2017-11-09
3,0.915,2017-11-10
3,0.933,2017-11-12
3,1.018,2017-11-13
3,1.084,2017-11-14
3,1.009,2017-11-15
3,1,2017-11-16
3,0.85,2017-11-17
3,0.971,2017-11-18
3,0.935,2017-11-19
3,0.84,2017-11-21
3,1.016,2017-11-22
3,0.999,2017-11-23
3,0.869,2017-11-24
3,1.064,2017-11-26
3,1.013,2017-11-27
3,1.084,2017-11-28
3,1.008,2017-11-29
3,0.993,2017-11-30
3,0.844,2017-12-01
3,1.049,2017-12-02
3,0.915,2017-12-03
3,1.073,2017-12-04
3,0.844,2017-12-05
3,1.008,2017-12-06
3,0.994,2017-12-07
3,0.782,2017-12-08
3,0.937,2017-12-10
3,1.011,2017-12-11
3,1.084,2017-12-12
3,1.008,2017-12-13
3,0.994,2017-12-14
3,0.792,2017-12-15
3,0.964,2017-12-16
3,0.923,2017-12-17
3,0.853,2017-12-19
3,1.011,2017-12-20
3,0.994,2017-12-21
3,0.792,2017-12-22
3,1.061,2017-12-24
3,1.01,2017-12-25
3,1.095,2017-12-26
3,1.021,2017-12-27
3,0.994,2017-12-28
3,0.792,2017-12-29
3,1.047,2017-12-30
3,0.926,2017-12-31
3,1.07,2018-01-01
3,0.851,2018-01-02
3,1.006,2018-01-03
3,0.982,2018-01-04
3,0.702,2018-01-05
3,0.938,2018-01-07
3,1.011,2018-01-08
3,1.094,2018-01-09
3,1.013,2018-01-10
3,0.978,2018-01-11
3,0.712,2018-01-12
3,0.963,2018-01-13
3,0.926,2018-01-14
3,0.86,2018-01-16
3,1.013,2018-01-17
3,0.997,2018-01-18
3,0.712,2018-01-19
3,1.061,2018-01-21
3,1.011,2018-01-22
3,1.086,2018-01-23
3,1.013,2018-01-24
3,1.003,2018-01-25
3,0.703,2018-01-26
3,1.052,2018-01-27
3,0.949,2018-01-28
3,1.06,2018-01-29
3,0.86,2018-01-30
3,1.013,2018-01-31
3,1.003,2018-02-01
3,0.74,2018-02-02
3,0.938,2018-02-04
3,1.011,2018-02-05
3,1.086,2018-02-06
3,1.013,2018-02-07
3,0.893,2018-02-08
3,0.74,2018-02-09
3,0.967,2018-02-10
3,0.926,2018-02-11
3,0.86,2018-02-13
3,1.02,2018-02-14
3,0.895,2018-02-15
3,0.74,2018-02-16
3,1.061,2018-02-18
3,1.027,2018-02-19
3,1.086,2018-02-20
3,1.004,2018-02-21
3,0.906,2018-02-22
3,0.702,2018-02-23
3,1.052,2018-02-24
3,0.945,2018-02-25
3,1.06,2018-02-26
3,0.86,2018-02-27
3,1.001,2018-02-28
3,0.906,2018-03-01
3,0.735,2018-03-02
3,0.938,2018-03-04
3,1.021,2018-03-05
3,1.086,2018-03-06
3,1.01,2018-03-07
3,0.906,2018-03-08
3,0.779,2018-03-09
3,0.967,2018-03-10
3,0.926,2018-03-11
3,0.87,2018-03-13
3,1.01,2018-03-14
3,0.909,2018-03-15
3,0.784,2018-03-16
3,1.045,2018-03-17
3,1.061,2018-03-18
3,1.022,2018-03-19
3,1.102,2018-03-20
3,1.01,2018-03-21
3,0.919,2018-03-22
3,0.782,2018-03-23
3,1.052,2018-03-24
3,0.937,2018-03-25
3,1.06,2018-03-26
3,0.87,2018-03-27
3,1.009,2018-03-28
3,0.926,2018-03-29
3,0.782,2018-03-30
3,1.029,2018-03-31
3,0.957,2018-04-01
3,1.026,2018-04-02
3,1.107,2018-04-03
3,1.023,2018-04-04
3,0.921,2018-04-05
3,0.782,2018-04-06
3,0.967,2018-04-07
3,0.926,2018-04-08
3,0.855,2018-04-10
3,1.03,2018-04-11
3,0.926,2018-04-12
3,0.771,2018-04-13
3,1.029,2018-04-14
3,1.072,2018-04-15
3,1.029,2018-04-16
3,1.1,2018-04-17
3,1.02,2018-04-18
3,0.926,2018-04-19
3,0.792,2018-04-20
3,1.053,2018-04-21
3,0.937,2018-04-22
3,1.069,2018-04-23
3,0.862,2018-04-24
3,1.02,2018-04-25
3,0.926,2018-04-26
3,0.77,2018-04-27
3,1.029,2018-04-28
3,0.964,2018-04-29
3,1.029,2018-04-30
3,1.097,2018-05-01
3,1.02,2018-05-02
3,0.915,2018-05-03
3,0.776,2018-05-04
3,0.974,2018-05-05
3,0.926,2018-05-06
3,0.862,2018-05-08
3,1.02,2018-05-09
3,0.916,2018-05-10
3,0.764,2018-05-11
3,1.032,2018-05-12
3,1.069,2018-05-13
3,1.029,2018-05-14
3,1.097,2018-05-15
3,1.007,2018-05-16
3,0.922,2018-05-17
3,0.764,2018-05-18
3,1.05,2018-05-19
3,0.941,2018-05-20
3,1.068,2018-05-21
3,0.862,2018-05-22
3,1.01,2018-05-23
3,0.917,2018-05-24
3,0.764,2018-05-25
3,1.035,2018-05-26
3,0.961,2018-05-27
3,1.007,2018-05-28
3,1.097,2018-05-29
3,0.995,2018-05-30
3,0.933,2018-05-31
3,0.78,2018-06-01
3,0.979,2018-06-02
3,0.953,2018-06-03
3,0.824,2018-06-05
3,1.005,2018-06-06
3,0.933,2018-06-07
3,0.805,2018-06-08
3,1.019,2018-06-09
3,1.063,2018-06-10
3,1.024,2018-06-11
3,1.102,2018-06-12
3,1,2018-06-13
3,0.933,2018-06-14
3,0.794,2018-06-15
3,1.042,2018-06-16
3,0.941,2018-06-17
3,1.069,2018-06-18
3,0.83,2018-06-19
3,1,2018-06-20
3,0.933,2018-06-21
3,0.809,2018-06-22
3,1.044,2018-06-23
3,0.951,2018-06-24
3,1.02,2018-06-25
3,1.104,2018-06-26
3,1,2018-06-27
3,0.927,2018-06-28
3,0.809,2018-06-29
3,0.972,2018-06-30
3,0.941,2018-07-01
3,0.852,2018-07-03
3,1.006,2018-07-04
3,0.919,2018-07-05
3,0.809,2018-07-06
3,1.038,2018-07-07
3,1.064,2018-07-08
3,1.018,2018-07-09
3,1.11,2018-07-10
3,1.009,2018-07-11
3,0.918,2018-07-12
3,0.809,2018-07-13
3,1.027,2018-07-14
3,0.941,2018-07-15
3,1.08,2018-07-16
3,0.839,2018-07-17
3,1.006,2018-07-18
3,0.919,2018-07-19
3,0.809,2018-07-20
3,1.025,2018-07-21
3,0.945,2018-07-22
3,1.011,2018-07-23
3,1.112,2018-07-24
3,1.009,2018-07-25
3,0.919,2018-07-26
3,0.82,2018-07-27
3,0.97,2018-07-28
3,0.925,2018-07-29
3,0.824,2018-07-31
3,1.01,2018-08-01
3,0.919,2018-08-02
3,0.798,2018-08-03
3,1.003,2018-08-04
3,1.074,2018-08-05
3,1.011,2018-08-06
3,1.114,2018-08-07
3,1.01,2018-08-08
3,0.912,2018-08-09
3,0.793,2018-08-10
3,1.033,2018-08-11
3,0.946,2018-08-12
3,1.046,2018-08-13
3,0.824,2018-08-14
3,1.01,2018-08-15
3,0.915,2018-08-16
3,0.823,2018-08-17
3,1.002,2018-08-18
3,1.059,2018-08-19
3,1.011,2018-08-20
3,1.114,2018-08-21
3,1.01,2018-08-22
3,0.927,2018-08-23
3,0.823,2018-08-24
3,0.965,2018-08-25
3,0.925,2018-08-26
3,0.824,2018-08-28
3,1.013,2018-08-29
3,0.933,2018-08-30
3,0.823,2018-08-31
3,1.015,2018-09-01
3,1.074,2018-09-02
3,1.022,2018-09-03
3,1.114,2018-09-04
3,1.01,2018-09-05
3,0.932,2018-09-06
3,0.81,2018-09-07
3,1.033,2018-09-08
3,0.934,2018-09-09
3,1.046,2018-09-10
3,0.841,2018-09-11
3,1.001,2018-09-12
3,0.932,2018-09-13
3,0.805,2018-09-14
3,1.023,2018-09-15
3,1.057,2018-09-16
3,1.026,2018-09-17
3,1.035,2018-09-18
3,0.997,2018-09-19
3,0.932,2018-09-20
3,0.808,2018-09-21
3,0.965,2018-09-22
3,0.925,2018-09-23
3,0.842,2018-09-25
3,0.997,2018-09-26
3,0.941,2018-09-27
3,0.812,2018-09-28
3,1.02,2018-09-29
3,1.074,2018-09-30
3,1.003,2018-10-01
3,1.043,2018-10-02
3,0.997,2018-10-03
3,0.958,2018-10-04
3,0.819,2018-10-05
3,1.033,2018-10-06
3,0.931,2018-10-07
3,1.046,2018-10-08
3,0.84,2018-10-09
3,0.997,2018-10-10
3,0.957,2018-10-11
3,0.819,2018-10-12
3,1.02,2018-10-13
3,1.05,2018-10-14
3,1.007,2018-10-15
3,1.042,2018-10-16
3,0.991,2018-10-17
3,0.957,2018-10-18
3,0.819,2018-10-19
3,0.965,2018-10-20
3,0.925,2018-10-21
3,0.845,2018-10-23
3,0.99,2018-10-24
3,0.946,2018-10-25
3,0.823,2018-10-26
3,1.02,2018-10-27
3,1.038,2018-10-28
3,1.021,2018-10-29
3,1.046,2018-10-30
3,0.978,2018-10-31
3,0.946,2018-11-01
3,0.838,2018-11-02
3,1.044,2018-11-03
3,0.931,2018-11-04
3,1.048,2018-11-05
3,0.83,2018-11-06
3,0.967,2018-11-07
3,0.946,2018-11-08
3,0.843,2018-11-09
3,1.023,2018-11-10
3,1.067,2018-11-11
3,1.021,2018-11-12
3,1.056,2018-11-13
3,0.967,2018-11-14
3,0.949,2018-11-15
3,0.854,2018-11-16
3,0.966,2018-11-17
3,0.952,2018-11-18
3,0.83,2018-11-20
3,0.967,2018-11-21
3,0.955,2018-11-22
3,0.816,2018-11-23
3,1.021,2018-11-24
3,1.038,2018-11-25
3,1.021,2018-11-26
3,1.055,2018-11-27
3,0.975,2018-11-28
3,0.957,2018-11-29
3,0.816,2018-11-30
3,1.034,2018-12-01
3,0.929,2018-12-02
3,1.043,2018-12-03
3,0.83,2018-12-04
3,0.966,2018-12-05
3,0.967,2018-12-06
3,0.816,2018-12-07
3,1.023,2018-12-08
3,1.067,2018-12-09
3,1.032,2018-12-10
3,1.055,2018-12-11
3,0.972,2018-12-12
3,0.967,2018-12-13
3,0.812,2018-12-14
3,0.965,2018-12-15
3,0.937,2018-12-16
3,0.85,2018-12-18
3,0.971,2018-12-19
3,0.967,2018-12-20
3,0.823,2018-12-21
3,1.034,2018-12-22
3,1.043,2018-12-23
3,1.027,2018-12-24
3,1.055,2018-12-25
3,0.975,2018-12-26
3,0.967,2018-12-27
3,0.831,2018-12-28
3,1.031,2018-12-29
3,0.929,2018-12-30
3,1.061,2018-12-31
3,0.843,2019-01-01
3,0.975,2019-01-02
3,0.973,2019-01-03
3,0.833,2019-01-04
3,1.026,2019-01-05
3,1.067,2019-01-06
3,1.03,2019-01-07
3,1.057,2019-01-08
3,0.975,2019-01-09
3,0.966,2019-01-10
3,0.833,2019-01-11
3,0.961,2019-01-12
3,0.966,2019-01-13
3,0.848,2019-01-15
3,0.972,2019-01-16
3,0.965,2019-01-17
3,0.833,2019-01-18
3,1.026,2019-01-19
3,1.018,2019-01-20
3,1.029,2019-01-21
3,1.057,2019-01-22
3,0.976,2019-01-23
3,0.964,2019-01-24
3,0.833,2019-01-25
3,1.04,2019-01-26
3,0.929,2019-01-27
3,1.046,2019-01-28
3,0.849,2019-01-29
3,0.975,2019-01-30
3,0.969,2019-01-31
3,0.837,2019-02-01
3,1.026,2019-02-02
3,1.036,2019-02-03
3,1.028,2019-02-04
3,1.057,2019-02-05
3,0.974,2019-02-06
3,0.969,2019-02-07
3,0.848,2019-02-08
3,0.956,2019-02-09
3,0.971,2019-02-10
3,0.858,2019-02-12
3,0.987,2019-02-13
3,0.969,2019-02-14
3,0.835,2019-02-15
3,1.034,2019-02-16
3,1.019,2019-02-17
3,1.028,2019-02-18
3,1.057,2019-02-19
3,0.987,2019-02-20
3,0.969,2019-02-21
3,0.816,2019-02-22
3,1.034,2019-02-23
3,0.936,2019-02-24
3,1.053,2019-02-25
3,0.858,2019-02-26
3,0.987,2019-02-27
3,0.955,2019-02-28
3,0.812,2019-03-01
3,1.038,2019-03-02
3,1.033,2019-03-03
3,1.028,2019-03-04
3,1.065,2019-03-05
3,0.997,2019-03-06
3,0.953,2019-03-07
3,0.812,2019-03-08
3,0.968,2019-03-09
3,0.978,2019-03-10
3,0.858,2019-03-12
3,0.994,2019-03-13
3,0.951,2019-03-14
3,0.812,2019-03-15
3,1.036,2019-03-16
3,1.015,2019-03-17
3,1.02,2019-03-18
3,1.065,2019-03-19
3,1.002,2019-03-20
3,0.959,2019-03-21
3,0.84,2019-03-22
3,1.034,2019-03-23
3,0.945,2019-03-24
3,1.053,2019-03-25
3,0.86,2019-03-26
3,1.004,2019-03-27
3,0.959,2019-03-28
3,0.846,2019-03-29
3,1.033,2019-03-30
3,1.047,2019-03-31
3,1.008,2019-04-01
3,1.065,2019-04-02
3,1.001,2019-04-03
3,0.959,2019-04-04
3,0.85,2019-04-05
3,0.968,2019-04-06
3,0.978,2019-04-07
3,0.854,2019-04-09
3,1.001,2019-04-10
3,0.969,2019-04-11
3,0.852,2019-04-12
3,1.036,2019-04-13
3,1.016,2019-04-14
3,1.002,2019-04-15
3,1.058,2019-04-16
3,1.001,2019-04-17
3,0.963,2019-04-18
3,0.837,2019-04-19
3,1.034,2019-04-20
3,0.94,2019-04-21
3,1.053,2019-04-22
3,0.851,2019-04-23
3,1.003,2019-04-24
3,0.97,2019-04-25
3,0.837,2019-04-26
3,1.036,2019-04-27
3,1.029,2019-04-28
3,1.003,2019-04-29
3,1.048,2019-04-30
3,0.995,2019-05-01
3,0.966,2019-05-02
3,0.837,2019-05-03
3,0.968,2019-05-04
3,0.978,2019-05-05
3,0.831,2019-05-07
3,1.002,2019-05-08
3,0.955,2019-05-09
3,0.837,2019-05-10
3,1.036,2019-05-11
3,1.02,2019-05-12
3,1.006,2019-05-13
3,1.048,2019-05-14
3,0.993,2019-05-15
3,0.955,2019-05-16
3,0.858,2019-05-17
3,1.01,2019-05-18
3,0.945,2019-05-19
3,1.059,2019-05-20
3,0.844,2019-05-21
3,0.979,2019-05-22
3,0.955,2019-05-23
3,0.871,2019-05-24
3,1.031,2019-05-25
3,1.022,2019-05-26
3,1.006,2019-05-27
3,1.057,2019-05-28
3,0.979,2019-05-29
3,0.962,2019-05-30
3,0.878,2019-05-31
3,0.97,2019-06-01
3,0.976,2019-06-02
3,0.844,2019-06-04
3,0.979,2019-06-05
3,0.964,2019-06-06
3,0.872,2019-06-07
3,1.033,2019-06-08
3,1.02,2019-06-09
3,1.006,2019-06-10
3,1.051,2019-06-11
3,0.966,2019-06-12
3,0.973,2019-06-13
3,0.872,2019-06-14
3,1.03,2019-06-15
3,0.938,2019-06-16
3,1.084,2019-06-17
3,0.844,2019-06-18
3,0.964,2019-06-19
3,0.978,2019-06-20
3,0.872,2019-06-21
3,1.027,2019-06-22
3,1.022,2019-06-23
3,1.009,2019-06-24
3,1.051,2019-06-25
3,0.966,2019-06-26
3,0.975,2019-06-27
3,0.871,2019-06-28
3,0.979,2019-06-29
3,0.963,2019-06-30
3,0.845,2019-07-02
3,0.934,2019-07-03
3,0.975,2019-07-04
3,0.881,2019-07-05
3,1.022,2019-07-06
3,1.02,2019-07-07
3,0.994,2019-07-08
3,1.051,2019-07-09
3,0.938,2019-07-10
3,0.975,2019-07-11
3,0.885,2019-07-12
3,1.035,2019-07-13
3,0.938,2019-07-14
3,1.084,2019-07-15
3,0.844,2019-07-16
3,0.938,2019-07-17
3,0.981,2019-07-18
3,0.901,2019-07-19
3,1.028,2019-07-20
3,1.022,2019-07-21
3,1.008,2019-07-22
3,1.049,2019-07-23
3,0.938,2019-07-24
3,0.996,2019-07-25
3,0.907,2019-07-26
3,0.978,2019-07-27
3,0.962,2019-07-28
3,0.826,2019-07-30
3,0.928,2019-07-31
3,0.988,2019-08-01
3,0.907,2019-08-02
3,1.04,2019-08-03
3,1.02,2019-08-04
3,1.014,2019-08-05
3,1.054,2019-08-06
3,0.936,2019-08-07
3,0.987,2019-08-08
3,0.907,2019-08-09
3,1.04,2019-08-10
3,0.938,2019-08-11
3,1.079,2019-08-12
3,0.826,2019-08-13
3,0.945,2019-08-14
3,0.98,2019-08-15
3,0.913,2019-08-16
3,1.04,2019-08-17
3,1.022,2019-08-18
3,1.035,2019-08-19
3,1.052,2019-08-20
3,0.941,2019-08-21
3,0.98,2019-08-22
3,0.895,2019-08-23
3,0.977,2019-08-24
3,0.976,2019-08-25
3,0.839,2019-08-27
3,0.934,2019-08-28
3,0.98,2019-08-29
3,0.89,2019-08-30
3,1.04,2019-08-31
3,1.027,2019-09-01
3,1.035,2019-09-02
3,1.065,2019-09-03
3,0.934,2019-09-04
3,0.966,2019-09-05
3,0.872,2019-09-06
3,1.036,2019-09-07
3,0.955,2019-09-08
3,0.915,2019-09-09
3,0.839,2019-09-10
3,0.934,2019-09-11
3,0.971,2019-09-12
3,0.87,2019-09-13
3,1.037,2019-09-14
3,1.037,2019-09-15
3,0.926,2019-09-16
3,1.057,2019-09-17
3,0.948,2019-09-18
3,0.974,2019-09-19
3,0.87,2019-09-20
3,0.977,2019-09-21
3,0.963,2019-09-22
3,0.92,2019-09-23
3,0.839,2019-09-24
3,0.935,2019-09-25
3,0.982,2019-09-26
3,0.87,2019-09-27
3,1.039,2019-09-28
3,1.034,2019-09-29
3,0.917,2019-09-30
3,1.057,2019-10-01
3,0.937,2019-10-02
3,0.98,2019-10-03
3,0.855,2019-10-04
3,1.036,2019-10-05
3,0.942,2019-10-06
3,0.917,2019-10-07
3,0.829,2019-10-08
3,0.927,2019-10-09
3,0.98,2019-10-10
3,0.882,2019-10-11
3,1.04,2019-10-12
3,1.045,2019-10-13
3,0.917,2019-10-14
3,1.057,2019-10-15
3,0.917,2019-10-16
3,0.98,2019-10-17
3,0.89,2019-10-18
3,0.977,2019-10-19
3,0.963,2019-10-20
3,0.909,2019-10-21
3,0.828,2019-10-22
3,0.917,2019-10-23
3,0.994,2019-10-24
3,0.884,2019-10-25
3,1.035,2019-10-26
3,1.026,2019-10-27
3,0.905,2019-10-28
3,1.062,2019-10-29
3,0.917,2019-10-30
3,1.001,2019-10-31
3,0.893,2019-11-01
3,1.036,2019-11-02
3,0.932,2019-11-03
3,0.908,2019-11-04
3,0.804,2019-11-05
3,0.939,2019-11-06
3,0.998,2019-11-07
3,0.893,2019-11-08
3,1.027,2019-11-09
3,1.05,2019-11-10
3,0.907,2019-11-11
3,1.064,2019-11-12
3,0.936,2019-11-13
3,1.005,2019-11-14
3,0.893,2019-11-15
3,0.977,2019-11-16
3,0.963,2019-11-17
3,0.898,2019-11-18
3,0.793,2019-11-19
3,0.949,2019-11-20
3,1.003,2019-11-21
3,0.889,2019-11-22
3,0.995,2019-11-23
3,1.022,2019-11-24
3,0.898,2019-11-25
3,1.066,2019-11-26
3,0.95,2019-11-27
3,1.003,2019-11-28
3,0.896,2019-11-29
3,1.034,2019-11-30
3,0.907,2019-12-01
3,0.898,2019-12-02
3,0.791,2019-12-03
3,0.959,2019-12-04
3,1.003,2019-12-05
3,0.869,2019-12-06
3,0.999,2019-12-07
3,1.042,2019-12-08
3,0.898,2019-12-09
3,1.057,2019-12-10
3,0.959,2019-12-11
3,1.008,2019-12-12
3,0.867,2019-12-13
3,0.977,2019-12-14
3,0.957,2019-12-15
3,0.898,2019-12-16
3,0.791,2019-12-17
3,0.959,2019-12-18
3,1.008,2019-12-19
3,0.886,2019-12-20
3,0.999,2019-12-21
3,1.022,2019-12-22
3,0.898,2019-12-23
3,1.074,2019-12-24
3,0.946,2019-12-25
3,1.005,2019-12-26
3,0.886,2019-12-27
3,1.037,2019-12-28
3,0.911,2019-12-29
3,0.884,2019-12-30
3,0.791,2019-12-31
3,0.943,2020-01-01
3,1.013,2020-01-02
3,0.886,2020-01-03
3,0.999,2020-01-04
3,1.042,2020-01-05
3,0.884,2020-01-06
3,1.074,2020-01-07
3,0.952,2020-01-08
3,1.008,2020-01-09
3,0.877,2020-01-10
3,0.982,2020-01-11
3,0.96,2020-01-12
